X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
3093,112,15,201,-2,830,245,223,102,845,0.53,-220, FC11, CA49,,Apple
2293,,27,67,31,1310,252,213,69,582,0.5,-587, FC14, CA23,,Berry
2367,314,47,228,143,1273,59,155,210,962,0.74,-732, FC14, CA30,,Berry
3195,,11,366,53,2952,235,221,116,4401,0.19,928, FC11, CA43,,Apple
3067,320,4,212,11,3406,209,236,165,591,0.56,-685, FC11, CA42,,Apple
2881,4,7,30,4,2483,211,227,153,234,0.21,776, FC13, CA43,,Apple
2638,158,8,90,-1,1082,229,242,145,721,0.68,455, FC13, CA22,,Melon
2911,151,2,242,24,1972,222,239,152,1395,0.94,528, FC13, CA52,,Melon
2736,55,26,134,63,1230,225,174,66,547,0.84,952, FC13, CA44,,Mango
2795,97,10,180,8,564,237,225,119,242,0.87,874, FC11, CA50,R3,Melon
2519,182,20,60,21,1130,222,249,151,1371,0.57,373, FC13, CA24,,Berry
3358,72,3,631,105,1165,223,233,146,2548,0.41,538, FC13, CA52,R3,Apple
3285,206,11,450,58,4124,213,250,171,2188,0.24,-414, FC11, CA43,R2,Peach
2865,,6,300,100,2077,203,242,177,792,0.82,-686, FC13, CA51,,Melon
3240,158,4,234,11,3492,225,240,150,1831,0.74,-748, FC11, CA58,,Peach
2006,35,23,30,2,210,210,182,97,268,0.07,781, FC14, CA34,R1,Carrot
2724,56,25,108,43,1230,227,180,72,543,0.86,-1, FC13, CA44,,Mango
2128,342,9,0,0,1332,202,227,164,1353,0.33,587, FC14, CA37,,Carrot
2941,143,7,459,103,808,231,239,140,2290,0.51,93, FC13, CA53,,Melon
2119,299,12,30,8,1110,187,236,189,1343,0,595, FC14, CA37,,Carrot
2702,,27,30,-6,90,240,179,53,2142,0.98,-710, FC11, CA50,,Melon
3020,57,23,450,21,537,229,185,78,1565,0.8,-408, FC11, CA49,,Apple
1964,343,21,60,35,360,174,204,166,691,0.07,765, FC14, CA21,,Mango
2110,54,25,342,150,390,225,177,71,466,0.18,664, FC14, CA21,,Berry
2719,128,16,150,45,1621,244,229,109,874,0.55,101, FC11, CA50,,Melon
2895,30,10,30,0,1838,217,217,135,1041,0.79,-726, FC11, CA40,,Apple
2225,8,3,0,0,850,216,232,154,391,0.43,-39, FC14, CA30,,Carrot
3300,15,7,124,10,4068,214,226,149,3891,0.51,-237, FC11, CA58,,Peach
2145,310,25,382,133,433,145,214,206,571,0.43,490, FC14, CA30,,Berry
3369,,13,175,13,3035,239,236,124,1991,0.75,-741, FC13, CA52,R2,Apple
3273,5,9,180,35,3254,209,223,152,2219,0.18,640, FC11, CA49,,Apple
2997,94,21,450,252,1889,248,203,73,751,0.28,-14, FC13, CA33,,Melon
3018,33,7,134,10,2263,219,226,143,1031,0.47,-840, FC11, CA49,,Apple
2896,125,21,218,69,1080,249,221,89,331,0.87,-629, FC11, CA50,,Melon
3043,228,13,234,25,3164,201,251,186,882,0.12,757, FC13, CA52,,Apple
2302,106,16,379,166,1024,246,218,96,361,0,-553, FC14, CA26,,Berry
3350,183,14,534,200,2638,223,249,155,799,0.55,-814, FC13, CA52,,Apple
2927,68,11,0,0,4735,232,218,118,1989,0,413, FC11, CA43,,Melon
2610,110,14,510,33,649,243,224,107,618,0.47,666, FC13, CA22,,Melon
2804,15,10,212,47,1917,211,219,144,3031,0.65,-468, FC11, CA32,,Apple
2581,311,24,30,10,1702,148,215,204,1275,0.59,762, FC13, CA33,,Mango
1903,67,16,108,36,120,234,207,100,969,0.88,-951, FC14, CA23,,Berry
3277,357,19,1082,260,1956,186,202,151,2184,0.72,-520, FC13, CA44,,Apple
2131,38,27,0,0,603,208,170,82,875,0.82,341, FC14, CA30,,Carrot
3089,338,4,379,46,485,210,233,162,726,0.9,-144, FC12, CA43,,Apple
2304,124,15,361,16,930,245,227,107,642,0.94,190, FC14, CA22,,Berry
2869,342,13,240,74,1681,193,220,166,1786,0.1,-858, FC13, CA51,,Mango
3248,170,4,404,21,4421,223,241,154,2190,0.9,659, FC11, CA58,,Peach
2306,,2,0,0,108,220,234,150,85,0,840, FC14, CA30,,Carrot
3088,72,8,30,1,1654,230,224,127,319,0.76,-757, FC11, CA43,,Apple
2397,25,26,60,13,660,197,175,103,1298,0.36,403, FC14, CA30,,Berry
3075,47,29,270,56,3314,216,163,63,1638,0,-320, FC13, CA51,R3,Apple
3236,228,11,150,15,3854,203,251,183,2681,0.89,79, FC11, CA43,,Peach
2811,154,7,579,39,2058,229,241,145,1864,0.04,-707, FC13, CA37,,Melon
2362,114,22,365,165,661,251,213,78,1674,0.24,-530, FC14, CA23,,Carrot
2340,109,19,339,147,1003,249,215,86,1348,0.08,-465, FC14, CA26,,Carrot
2397,158,19,324,107,806,237,239,125,400,0.18,14, FC14, CA26,,Carrot
3210,288,17,150,22,4312,169,236,206,1506,0.34,545, FC11, CA43,,Apple
3049,,5,306,62,2471,205,239,173,1025,0.09,54, FC11, CA49,,Apple
2270,2,17,402,183,570,194,206,146,426,0.41,916, FC14, CA30,,Berry
2824,110,31,162,82,2174,254,190,39,454,0.32,-922, FC13, CA33,,Melon
2768,356,15,268,29,1717,196,213,154,1149,0.93,-306, FC13, CA30,,Melon
2547,65,16,300,23,1142,233,207,101,1159,0.42,774, FC13, CA24,,Berry
2850,99,26,443,189,451,252,193,53,1806,0.15,-135, FC11, CA50,,Melon
2212,245,10,0,0,1140,200,248,186,492,0.6,-83, FC14, CA21,,Carrot
3025,90,14,247,56,2156,241,216,101,2374,0.82,614, FC13, CA52,R3,Apple
2729,11,10,513,51,2504,210,221,147,1593,0.3,238, FC13, CA52,,Melon
2700,103,5,309,31,853,229,233,138,395,0.15,936, FC13, CA22,,Berry
2139,341,25,0,0,1308,161,195,168,1383,0.38,-769, FC14, CA37,,Carrot
3105,341,14,127,10,5434,191,219,167,1129,0.92,-736, FC11, CA49,,Apple
2359,,28,190,79,503,139,239,232,1831,0.37,-293, FC14, CA24,,Berry
2705,144,21,365,71,2442,244,231,106,2232,0.09,351, FC13, CA24,,Berry
2897,145,18,285,91,2079,242,234,115,1179,0.49,675, FC13, CA52,,Melon
3313,121,19,638,90,2985,248,221,93,2731,0.12,-586, FC13, CA53,,Apple
2338,248,9,150,12,1176,202,247,183,108,0.64,463, FC14, CA26,,Carrot
2673,166,26,201,89,1869,231,238,121,1403,0.05,-468, FC13, CA24,,Berry
2837,208,28,108,41,1290,189,252,183,2784,0.44,-260, FC13, CA24,,Melon
2208,151,26,67,27,1082,242,229,99,1209,0.07,744, FC14, CA23,,Carrot
3148,163,13,90,10,2185,232,243,140,2718,0.89,-169, FC11, CA49,,Peach
2229,130,15,30,8,592,243,230,112,1725,0.73,-919, FC14, CA23,,Carrot
3198,9,8,301,23,4099,211,224,150,3076,0.79,-49, FC11, CA39,R3,Apple
3325,270,16,67,17,1917,177,244,205,1848,0.39,-766, FC13, CA52,,Apple
3137,232,3,30,0,2236,215,242,164,2662,0.82,-857, FC11, CA43,,Peach
2703,60,16,90,35,120,231,205,102,1627,0.57,-790, FC11, CA49,,Melon
2438,,17,306,48,1087,234,204,96,792,0.38,-196, FC14, CA30,,Berry
3044,345,5,342,20,4119,209,231,160,3538,0.4,-38, FC11, CA49,,Apple
2393,349,24,323,211,1188,168,193,158,1159,0.12,-492, FC14, CA30,,Berry
3227,31,24,454,151,912,206,180,100,1003,0.22,-837, FC11, CA42,,Apple
2771,60,29,210,96,240,228,167,52,1717,0.94,-542, FC11, CA49,,Melon
2366,84,16,390,145,595,241,211,95,1734,0.15,-362, FC14, CA26,,Carrot
2951,84,2,0,0,4694,222,235,149,2296,0.84,519, FC11, CA43,,Melon
2880,209,17,216,30,4986,206,253,179,4323,0.79,747, FC11, CA50,,Orange
2282,51,20,335,84,840,226,192,92,854,0.45,-171, FC14, CA26,,Berry
2846,108,28,201,104,2132,254,194,47,481,0.07,-792, FC13, CA33,,Melon
2326,30,22,234,24,960,207,186,106,153,0.22,371, FC14, CA26,,Berry
3322,63,10,499,80,810,229,220,123,1236,0.95,-745, FC13, CA59,,Peach
2112,268,34,60,37,1463,115,230,242,789,0.52,-628, FC14, CA30,,Berry
2964,274,12,0,0,2644,187,243,195,779,0.83,-54, FC13, CA53,R1,Apple
2340,99,21,404,159,1116,249,206,75,1262,0.97,-53, FC14, CA26,,Carrot
2039,130,17,0,0,514,246,228,105,633,0.61,-777, FC14, CA23,R1,Carrot
2718,85,19,134,62,150,244,203,81,1896,0.93,-198, FC11, CA50,,Melon
2871,67,22,600,197,626,236,192,77,2391,0.51,-24, FC11, CA44,R1,Melon
2896,173,9,272,5,1806,226,245,151,1315,0.33,473, FC13, CA52,,Melon
3183,,16,882,166,1842,193,210,153,2335,0.19,81, FC13, CA44,,Apple
2046,313,10,42,5,750,194,233,179,671,0.87,378, FC14, CA37,,Carrot
3293,218,12,454,66,4066,207,251,179,2222,0.31,575, FC11, CA43,,Peach
2531,96,9,297,48,120,234,228,125,1880,0.2,559, FC14, CA26,,Berry
2782,92,26,268,129,283,249,191,54,1890,0.98,996, FC11, CA50,,Melon
2520,190,9,228,37,949,220,248,161,967,0.1,816, FC13, CA22,,Berry
2656,161,17,361,52,553,235,242,132,162,0.89,-300, FC13, CA24,,Berry
3325,311,20,1041,215,1470,164,222,197,2854,0.74,-429, FC13, CA51,,Apple
2070,87,25,120,20,180,247,190,57,495,0.37,-137, FC14, CA30,,Mango
2201,139,24,90,43,1415,248,225,91,785,0.67,787, FC14, CA23,,Carrot
2817,64,24,484,143,511,233,184,70,2375,0.67,-477, FC11, CA44,,Melon
2719,54,6,0,0,2337,224,227,138,2349,0.49,-47, FC13, CA31,,Melon
2141,328,9,30,6,1341,199,230,171,1410,0.79,-283, FC14, CA37,,Carrot
2262,110,28,212,78,1068,254,197,52,1242,0.41,-988, FC14, CA23,,Carrot
2027,19,11,0,0,420,212,217,141,525,0.62,89, FC14, CA34,R2,Carrot
3318,8,15,408,91,1761,202,209,143,3004,0.51,355, FC11, CA59,R2,Apple
2333,115,26,297,139,914,254,204,60,1423,0.84,441, FC14, CA23,,Carrot
3126,34,16,85,11,4354,216,203,118,3524,0.47,-791, FC11, CA42,,Apple
2837,59,19,277,165,1254,231,197,91,797,0.35,391, FC13, CA33,,Melon
2433,282,25,247,153,285,142,232,225,1702,0.67,138, FC14, CA30,,Berry
2314,237,17,390,20,1242,187,253,200,815,0.78,-548, FC14, CA22,,Carrot
2342,180,12,258,48,914,224,247,154,514,0.14,-694, FC14, CA26,R3,Carrot
2292,17,16,0,0,1224,206,206,134,1215,0.14,-253, FC14, CA30,,Carrot
2071,87,10,30,3,765,235,224,119,912,0.12,203, FC14, CA23,,Carrot
3331,50,8,120,8,2754,224,222,132,2442,0.14,-773, FC11, CA49,,Peach
1950,87,20,0,0,30,245,203,0,127,0.16,674, FC14, CA21,,Berry
2106,0,5,0,0,1123,213,231,156,582,0.86,602, FC14, CA23,,Carrot
3063,185,6,42,4,1515,221,244,158,573,0.59,-717, FC11, CA43,,Apple
2801,89,14,60,-1,648,240,217,104,228,0.15,470, FC11, CA50,,Melon
2813,31,14,124,13,1712,216,209,126,1638,0.13,-82, FC13, CA51,,Melon
2266,105,23,150,45,573,251,206,71,1718,0.73,255, FC14, CA23,,Carrot
3122,145,13,134,14,430,238,238,128,1900,0.28,-134, FC11, CA42,,Apple
3241,105,22,497,212,3602,250,207,74,2042,0.39,679, FC13, CA52,,Apple
2125,274,35,258,232,283,109,224,243,228,0.19,708, FC14, CA30,,Berry
2363,247,12,216,73,834,195,249,191,503,0.76,-738, FC14, CA26,,Carrot
2320,316,25,134,7,564,146,210,200,484,0.29,-743, FC14, CA30,,Berry
2193,8,41,518,36,582,140,126,97,805,0.93,664, FC14, CA30,,Berry
3066,10,17,306,-28,1249,200,204,138,313,0.45,-530, FC13, CA44,,Apple
3256,52,6,256,78,883,223,227,140,1698,0.63,-902, FC11, CA43,,Apple
3139,39,16,95,2,1630,219,202,113,150,0.48,163, FC11, CA43,,Apple
2429,240,5,510,123,875,210,244,172,1234,0.98,528, FC14, CA26,R1,Berry
2312,111,26,234,61,300,253,202,59,876,0.11,-251, FC14, CA23,R2,Berry
3313,285,8,636,32,3645,198,240,182,1396,0,734, FC11, CA59,,Apple
2593,188,13,212,54,1342,220,249,160,1905,0.76,-92, FC13, CA24,,Berry
2832,130,23,175,36,2187,250,220,84,1329,0.26,193, FC13, CA33,,Melon
2802,198,25,228,118,1127,204,252,170,1777,0.21,-887, FC13, CA24,,Melon
2893,83,6,551,101,4011,229,230,135,5755,0.24,-629, FC11, CA32,,Orange
2490,75,5,134,17,810,227,230,137,5218,0.86,896, FC11, CA38,,Melon
3168,184,22,30,11,2248,219,249,152,1441,0.05,293, FC13, CA43,,Apple
2907,155,17,170,23,323,237,239,126,942,0.11,338, FC13, CA33,,Melon
2816,105,8,242,29,626,234,230,128,216,0.77,733, FC11, CA49,R2,Melon
3241,,7,0,0,3403,217,225,145,2012,0.85,782, FC11, CA49,,Apple
2810,90,29,162,64,890,249,180,38,1317,0.96,338, FC13, CA33,,Melon
2326,28,24,124,61,420,203,179,102,589,0.22,-464, FC14, CA30,,Berry
3112,,22,134,29,872,251,214,79,1047,0.28,-517, FC11, CA50,,Apple
3258,70,5,270,3,853,225,230,140,1826,0.92,138, FC11, CA43,R3,Apple
2715,288,10,0,0,1579,193,239,186,1063,0,-953, FC13, CA43,,Melon
2849,253,18,30,5,1992,178,249,208,1276,0.04,489, FC13, CA43,,Melon
2820,325,20,446,71,1897,165,213,186,997,0.35,-220, FC13, CA30,,Melon
2374,83,11,408,153,576,236,220,114,1758,0.01,146, FC14, CA26,R3,Carrot
2309,128,32,433,183,1188,252,201,50,684,1,748, FC14, CA23,,Carrot
2211,153,35,90,31,1597,237,218,80,90,0.36,87, FC14, CA23,,Berry
3264,96,7,0,0,3742,232,230,131,3744,0.84,838, FC11, CA58,,Peach
2555,166,8,30,-3,1423,227,243,149,1087,0.06,-51, FC13, CA37,,Melon
2314,305,28,212,103,1008,134,213,214,108,0.67,520, FC14, CA30,,Berry
2379,98,19,384,182,841,248,209,81,1523,0.06,202, FC14, CA26,,Carrot
2721,346,20,67,15,1549,178,205,163,1276,0.24,-44, FC13, CA30,,Melon
2186,,20,0,0,760,218,193,101,1031,0.83,-668, FC14, CA30,,Carrot
1948,347,13,0,0,180,194,218,162,558,0.77,193, FC14, CA30,,Berry
2792,269,15,309,98,953,181,244,202,1943,0.41,-21, FC13, CA24,,Melon
2151,133,31,67,31,1128,251,208,61,488,0.91,730, FC14, CA23,,Carrot
2103,126,24,42,16,779,251,216,78,120,0.8,454, FC14, CA23,,Carrot
2974,99,22,277,-33,488,250,204,71,966,0.53,161, FC11, CA49,,Apple
2900,230,7,67,13,1664,209,247,175,1504,0.03,723, FC13, CA52,,Melon
2577,332,24,306,90,859,156,202,180,1154,0.45,418, FC14, CA30,R2,Berry
2032,61,12,0,0,295,230,214,115,547,0.48,59, FC14, CA21,,Carrot
3024,344,8,600,105,5201,203,227,163,5764,0.96,180, FC11, CA32,,Apple
2839,75,20,285,82,430,239,199,82,1350,0.16,-953, FC11, CA50,,Melon
2327,326,35,295,177,1266,116,180,191,730,0.83,-867, FC14, CA30,,Berry
2103,108,32,60,31,655,254,184,31,30,0.91,-311, FC14, CA23,,Carrot
3231,71,15,0,0,1698,236,210,102,2708,0.34,585, FC11, CA49,R2,Apple
2006,53,12,0,0,255,227,215,120,366,0.42,147, FC14, CA37,,Carrot
2801,60,27,335,122,361,229,172,59,1900,0.84,440, FC11, CA49,,Melon
2319,115,34,150,78,404,254,186,30,1888,0,746, FC14, CA23,,Carrot
2954,155,17,450,116,713,238,239,126,2096,0.6,442, FC13, CA53,,Melon
2358,337,12,437,233,902,195,224,168,1385,0.09,18, FC14, CA26,,Berry
2172,325,20,313,170,420,167,214,185,95,0.63,820, FC14, CA25,,Berry
3342,338,19,743,54,2284,175,210,171,987,0.56,-655, FC13, CA52,R2,Apple
3198,355,10,30,5,1698,203,222,157,540,0.76,-87, FC11, CA43,,Apple
2821,152,5,0,0,1965,226,240,149,2473,0.57,211, FC13, CA37,,Melon
2912,,26,511,-100,553,253,199,57,1820,0.03,-990, FC11, CA50,,Melon
2780,270,10,190,59,2416,194,244,189,180,0.46,-107, FC13, CA53,,Apple
3260,45,7,503,69,3558,222,225,138,2531,0.91,665, FC11, CA60,,Apple
2889,212,13,531,47,2512,209,252,177,1902,0.63,373, FC13, CA46,,Melon
2753,234,22,150,59,1006,178,253,207,1860,0.79,-452, FC13, CA24,,Melon
1931,,7,0,0,30,213,247,0,433,0.95,89, FC14, CA21,,Berry
2151,279,33,120,75,1463,113,223,239,830,0.75,272, FC14, CA30,,Berry
3376,309,30,60,25,3448,126,205,212,1465,0.6,184, FC11, CA59,,Apple
2833,2,18,85,7,1449,193,204,147,1048,0.79,699, FC13, CA51,,Melon
2622,331,24,90,9,1425,155,202,182,1749,0.44,538, FC13, CA33,,Mango
2084,275,8,30,0,1256,199,242,182,541,0.84,855, FC14, CA37,,Carrot
2532,198,17,127,41,1084,212,252,169,1234,0.09,857, FC13, CA24,,Berry
2860,223,12,969,83,2370,204,251,183,1535,0.01,-716, FC13, CA37,,Melon
2741,166,20,153,35,480,232,242,132,655,0.84,-187, FC11, CA50,,Melon
2845,108,14,366,91,1752,243,223,107,860,0.41,-199, FC13, CA33,,Melon
2027,2,39,360,176,330,139,138,114,930,0.83,29, FC14, CA25,,Mango
2201,131,30,218,114,726,252,208,61,150,0.08,657, FC14, CA23,,Carrot
3252,63,12,95,0,3443,230,216,117,3855,0.08,-672, FC11, CA58,,Peach
2739,32,16,175,44,1140,215,204,122,454,0.12,455, FC13, CA53,,Mango
2253,,25,67,28,474,253,210,70,1826,0.45,84, FC14, CA23,R3,Carrot
2955,288,21,247,128,5224,156,233,215,4968,0.17,-57, FC11, CA44,,Orange
2318,113,32,190,93,467,254,189,35,1825,0.44,-864, FC14, CA23,,Carrot
3221,161,11,60,-12,3413,231,243,142,1392,0.11,-604, FC13, CA43,,Apple
2449,236,14,335,143,1073,195,251,192,1319,0.67,520, FC14, CA26,,Berry
2396,41,9,433,199,808,221,220,133,1544,0.37,62, FC14, CA26,R1,Carrot
2035,39,23,210,56,390,214,183,93,450,0.52,-651, FC14, CA26,,Berry
2697,76,8,0,0,1323,230,226,128,684,0.16,-377, FC13, CA51,,Melon
2383,27,19,277,74,1401,209,197,119,335,0.83,202, FC14, CA30,,Berry
2116,58,31,192,71,268,225,160,46,433,0.47,-671, FC14, CA30,,Mango
2341,61,25,379,51,700,231,181,68,335,0.44,763, FC14, CA30,,Carrot
3155,164,14,255,-19,2201,232,243,139,331,0.73,404, FC13, CA51,,Apple
2228,94,23,120,21,680,249,199,66,1613,0.11,-822, FC14, CA23,,Carrot
2085,114,24,0,0,1215,252,209,70,503,0.35,728, FC14, CA37,,Carrot
3342,,17,42,10,4403,193,207,150,4068,0.83,-960, FC11, CA58,,Peach
3320,60,9,484,90,811,227,221,127,1206,0.24,-657, FC13, CA59,,Peach
2256,85,32,295,184,576,246,170,28,234,0.66,67, FC14, CA23,,Carrot
2232,141,32,85,51,1188,247,212,67,1104,0.07,84, FC14, CA23,,Carrot
3356,21,7,0,0,2802,215,224,146,2222,0.09,700, FC11, CA58,,Peach
2260,116,13,30,5,811,242,227,112,560,0.57,-827, FC14, CA24,R3,Carrot
2004,47,8,0,0,150,223,223,135,300,0.75,434, FC14, CA37,,Carrot
2010,303,30,300,161,270,125,210,218,866,0.93,-921, FC14, CA25,,Mango
3057,101,4,0,0,3069,226,234,144,5740,1,917, FC11, CA40,,Apple
3112,136,14,85,14,1714,240,234,120,3189,0.85,-909, FC13, CA53,,Apple
2316,324,25,42,14,170,151,205,190,201,0.02,30, FC14, CA30,,Berry
2431,280,22,390,135,330,156,237,218,886,0.62,-568, FC14, CA31,R2,Berry
3087,,17,85,20,5280,226,202,103,2763,0.67,-738, FC11, CA42,,Apple
2083,225,25,255,25,569,178,254,203,1012,0.95,568, FC14, CA21,,Mango
2525,80,7,67,-8,706,229,228,133,916,0.28,-749, FC11, CA36,,Apple
3266,65,13,120,40,4507,232,212,110,1242,0.26,822, FC11, CA49,,Apple
3118,148,14,60,2,480,238,238,128,2147,0.2,-60, FC11, CA43,,Apple
2218,46,15,0,0,1544,224,207,114,301,0.22,525, FC14, CA34,,Carrot
2761,116,14,0,0,514,244,226,107,277,0.32,919, FC11, CA50,,Melon
2344,45,24,295,109,1218,219,181,86,994,0.65,-523, FC14, CA30,,Berry
1983,334,33,210,134,180,128,177,177,779,0.4,-622, FC14, CA25,,Mango
2981,150,18,458,230,1875,241,236,118,883,0.31,254, FC13, CA33,,Melon
2544,,12,417,90,443,235,240,133,594,0.99,994, FC13, CA24,,Berry
2822,267,21,384,127,966,163,243,217,1889,0.82,23, FC13, CA24,,Melon
3212,111,30,301,175,3789,254,193,43,2711,0.44,-292, FC13, CA53,,Apple
2306,8,7,0,0,384,212,226,152,836,0.56,429, FC14, CA24,,Carrot
2754,50,24,306,86,331,223,180,78,2218,0.92,351, FC11, CA49,,Melon
2624,,22,120,40,1621,235,240,124,2646,0.18,-765, FC13, CA24,,Berry
2173,50,28,124,100,212,219,167,64,552,0.44,356, FC14, CA21,,Berry
2276,178,18,255,96,1158,225,248,149,1165,0.18,118, FC14, CA23,,Carrot
2502,353,17,201,52,912,190,209,156,379,0.45,874, FC14, CA26,,Berry
2729,,30,150,54,175,236,168,42,1682,0.57,-845, FC11, CA49,R3,Melon
2271,207,33,277,151,1087,180,248,182,524,0.22,751, FC14, CA23,,Carrot
2314,217,24,430,-15,636,188,254,193,778,0.63,797, FC14, CA21,,Berry
2325,266,24,379,31,1218,151,242,225,785,0.07,138, FC14, CA22,,Carrot
2565,,17,0,0,1729,232,202,97,1276,0.07,-987, FC13, CA40,,Mango
2168,75,31,162,117,391,239,166,35,300,0.85,-935, FC14, CA30,,Carrot
2800,67,28,242,109,256,235,173,51,1369,0.16,877, FC11, CA49,,Melon
3008,355,14,330,149,1034,196,214,155,3471,0.8,-746, FC13, CA44,,Apple
3317,151,8,216,3,3874,231,240,141,2522,0.55,907, FC11, CA58,,Peach
2906,130,11,240,51,616,239,234,123,1106,0.02,829, FC13, CA52,,Melon
3252,120,8,150,-9,3616,234,234,132,3891,0.21,379, FC11, CA58,R2,Peach
2244,34,9,0,0,1537,219,221,137,1080,0.97,421, FC14, CA37,,Berry
2757,315,15,175,41,1650,177,226,188,1168,0.32,29, FC13, CA30,,Melon
2189,270,33,201,108,1489,116,229,241,765,0.04,677, FC14, CA30,,Berry
2222,78,22,0,0,808,242,193,70,1077,0.87,-326, FC14, CA24,,Carrot
2026,343,25,42,19,108,160,192,165,391,0.39,-897, FC14, CA37,,Berry
3233,,3,134,4,3448,225,236,145,1896,0.45,448, FC11, CA58,,Peach
3209,20,11,457,37,3209,212,217,140,2739,0.89,-582, FC13, CA52,,Apple
2465,79,10,366,97,335,234,222,119,418,0.63,868, FC14, CA22,,Berry
3281,124,7,30,2,3842,232,235,136,3613,0.3,-196, FC11, CA58,,Peach
2118,19,20,124,11,518,201,194,124,603,0.91,599, FC14, CA30,,Berry
2565,221,19,95,22,1326,194,254,191,1176,0.01,-453, FC13, CA24,R2,Berry
2149,108,37,124,77,646,253,170,9,42,0.98,2, FC14, CA23,,Carrot
2316,33,14,0,0,532,216,208,124,454,0.97,371, FC14, CA37,,Carrot
2887,124,17,95,13,4252,246,226,102,3273,0.02,904, FC11, CA49,,Apple
2365,85,15,30,6,1194,241,212,97,674,0.75,430, FC14, CA26,,Carrot
2126,137,32,60,26,836,249,209,61,175,0.95,-173, FC14, CA23,,Carrot
2661,60,11,30,-6,1045,229,216,119,1996,0.95,-437, FC11, CA49,,Melon
2253,191,7,0,0,424,220,246,161,499,0.07,-690, FC14, CA30,,Carrot
2844,66,21,108,49,127,235,192,78,1237,0.61,975, FC11, CA49,R2,Apple
3100,,6,390,99,1936,221,226,140,2825,0.61,925, FC13, CA52,,Apple
2317,,10,150,60,1003,219,248,162,824,0.61,-703, FC14, CA26,R3,Berry
2008,,32,30,12,108,161,250,210,295,0.23,-810, FC14, CA25,,Berry
3284,322,22,417,109,4482,158,212,191,1323,0.15,-118, FC11, CA58,,Peach
2988,146,25,443,243,1931,245,227,96,815,0.74,22, FC13, CA33,,Melon
1992,288,17,247,70,420,169,236,206,819,0.65,-24, FC14, CA21,,Mango
3264,22,24,201,80,4268,197,182,112,1343,0.08,-375, FC11, CA58,R2,Peach
2175,,11,0,0,1033,194,225,169,525,0.36,921, FC14, CA34,,Carrot
2308,,27,283,195,1003,243,227,94,446,0.92,645, FC14, CA23,,Carrot
2941,50,11,150,-3,1999,225,215,123,3146,0.08,550, FC13, CA46,,Apple
2962,88,16,190,23,6095,242,212,95,3811,0.97,-470, FC11, CA44,,Apple
2308,304,28,90,16,1233,132,213,215,1006,0.52,-374, FC14, CA30,,Berry
3188,71,11,633,113,1584,233,218,115,2568,0.04,-625, FC13, CA52,,Apple
2921,258,20,108,8,5066,168,247,215,1539,0.67,-339, FC11, CA49,,Melon
2742,,6,0,0,569,223,227,139,2479,0.9,-718, FC13, CA37,,Melon
2325,243,23,366,212,955,167,251,216,454,0.95,-626, FC14, CA23,,Carrot
2727,170,13,85,13,1020,229,245,146,446,0.14,-470, FC13, CA22,,Berry
2078,97,16,30,2,706,244,215,95,85,0.11,666, FC14, CA23,,Carrot
2101,268,18,0,0,1388,172,244,210,842,0.35,84, FC14, CA37,,Carrot
2260,,31,216,67,990,159,165,130,1348,0.45,869, FC14, CA30,,Berry
2760,75,49,170,95,175,219,99,0,1379,0.81,-294, FC11, CA50,,Melon
2193,339,11,0,0,895,196,224,167,1403,0.3,127, FC14, CA24,R2,Carrot
2810,97,34,150,77,2179,251,170,17,421,0.75,536, FC13, CA33,,Melon
1972,15,34,216,123,190,170,152,101,721,0.47,-444, FC14, CA25,,Mango
3149,119,22,335,-70,1410,251,215,81,2263,0.35,-310, FC11, CA42,,Apple
2507,40,7,153,10,930,221,224,138,5221,0.32,724, FC11, CA38,,Melon
2708,76,7,0,0,702,229,227,131,2125,0.85,984, FC13, CA37,,Melon
2797,174,23,272,91,600,226,245,138,577,0.1,71, FC11, CA50,,Melon
3170,310,4,108,4,5042,209,237,166,2685,0.73,-639, FC11, CA43,,Apple
2248,297,30,228,-26,433,123,215,225,573,0.23,543, FC14, CA30,,Berry
2047,31,21,216,54,272,210,190,109,277,0.02,549, FC14, CA25,,Berry
2545,,12,153,19,497,235,219,114,959,0.9,-906, FC14, CA26,,Berry
2655,173,14,182,21,2202,228,246,147,2486,0.88,-591, FC13, CA24,,Berry
2152,,14,0,0,1167,223,210,118,924,0.04,-929, FC14, CA37,,Carrot
2608,94,7,30,-3,2112,231,230,132,2249,0.63,919, FC13, CA31,,Berry
3150,,17,342,78,3120,182,214,171,2503,1,844, FC13, CA51,,Apple
2884,261,9,0,0,2063,199,245,185,1400,0.82,548, FC13, CA43,,Melon
3119,347,5,765,65,2080,210,231,160,2493,0.79,-479, FC13, CA52,,Apple
2263,68,13,0,0,1080,233,214,111,939,0.5,-758, FC14, CA26,,Carrot
2273,320,26,85,36,1366,144,205,196,720,0.1,467, FC14, CA30,,Berry
2308,59,13,0,0,1006,229,213,115,872,0.79,-817, FC14, CA34,,Carrot
2316,119,32,150,75,277,254,195,42,1784,0.66,197, FC14, CA23,,Carrot
2323,121,35,361,29,1104,253,188,30,636,0.73,227, FC14, CA23,,Carrot
